id,standard,unit,reporting_category,type,dok,level,blooms,hess_crm_cell,c3_dimension,ssp,correct_answer,irt_a,irt_b,irt_c,tennessee_specific,tcap_format,field_test_ready,topics
GC.26-Q12,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,C,1.2,-0.6,0.2,False,True,True,Due Process Clause; Fourteenth Amendment; fair procedures
GC.26-Q13,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,A,1.3,0.1,0.2,False,True,True,Gitlow v. New York; incorporation doctrine; freedom of speech
GC.26-Q14,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,D,1.4,0.2,0.2,False,True,True,Plessy v. Ferguson; separate but equal; segregation
GC.26-Q15,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,A,1.5,0.4,0.2,False,True,True,Due Process Clause; Equal Protection Clause; Fourteenth Amendment
GC.26-Q16,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.05,B,1.6,0.6,0.2,False,True,True,Brown v. Board of Education; Equal Protection Clause; application
GC.26-Q17,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.05,C,1.8,1.0,0.2,False,True,True,constitutional interpretation; change over time; Fourteenth Amendment
GC.26-Q18,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.05,D,1.8,1.1,0.2,False,True,True,incorporation doctrine; Equal Protection Clause; Fourteenth Amendment
GC.26-Q19,GC.26,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,Due Process Clause; Equal Protection Clause; argument
GC.26-Q20,GC.26,6,RC-GOV6: Civil Liberties,extended_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.05,See rubric,1.9,1.2,0.0,False,False,False,constitutional interpretation; Fourteenth Amendment; synthesis
GC.27-Q01,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,B,1.1,-1.0,0.2,False,True,True,Americans with Disabilities Act; disability rights; civil rights legislation
GC.27-Q02,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,A,1.2,-0.8,0.2,False,True,True,Title IX; sex discrimination; education
GC.27-Q03,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,C,1.3,0.1,0.2,False,True,True,Title IX; federal funding; education
GC.27-Q04,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,D,1.4,0.3,0.2,False,True,True,Americans with Disabilities Act; reasonable accommodations; disability rights
GC.27-Q05,GC.27,6,RC-GOV6: Civil Liberties,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,See rubric,1.2,0.1,0.0,False,False,False,Title IX; equal opportunity; education
GC.27-Q06,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D3,SSP.03,A,1.5,0.5,0.2,False,True,True,Korematsu v. United States; civil liberties; wartime
GC.27-Q07,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.03,B,1.6,0.7,0.2,False,True,True,expanding rights; Title IX; Americans with Disabilities Act
GC.27-Q08,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.03,C,1.7,1.0,0.2,False,True,True,legislation vs. courts; civil rights; argument
GC.27-Q09,GC.27,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.1,0.0,False,False,False,legislation vs. courts; expanding rights; argument
GC.27-Q10,GC.27,6,RC-GOV6: Civil Liberties,extended_response,3,Advanced,Create,Create × DOK 3,D4,SSP.03,See rubric,1.9,1.2,0.0,False,False,False,expanding rights; civil rights; synthesis
GC.27-Q11,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,A,1.1,-0.7,0.2,False,True,True,Equal Rights Amendment; ratification; women's rights
GC.27-Q12,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,B,1.2,-0.5,0.2,False,True,True,Adarand Constructors v. Peña; race-conscious programs; civil rights
GC.27-Q13,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,C,1.3,0.2,0.2,False,True,True,Adarand Constructors v. Peña; race-conscious programs; equal protection
GC.27-Q14,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,D,1.4,0.3,0.2,False,True,True,Title IX; education; athletics
GC.27-Q15,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,A,1.4,0.2,0.2,False,True,True,Americans with Disabilities Act; reasonable accommodations; disability rights
GC.27-Q16,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.03,B,1.6,0.6,0.2,False,True,True,Title IX; athletics; application
GC.27-Q17,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.03,C,1.7,0.8,0.2,False,True,True,Americans with Disabilities Act; reasonable accommodations; application
GC.27-Q18,GC.27,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.03,D,1.8,1.0,0.2,False,True,True,expanding rights; Korematsu v. United States; civil liberties
GC.27-Q19,GC.27,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,Title IX; equal protection; argument
GC.27-Q20,GC.27,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.8,0.0,False,False,False,Title IX; sex discrimination; primary source
GC.28-Q01,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,B,1.1,-1.2,0.2,True,True,True,Grand Divisions; state flag
GC.28-Q02,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,A,1.2,-1.0,0.2,True,True,True,separation of powers; three branches
GC.28-Q03,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,B,1.4,0.0,0.2,True,True,True,court system; Chancery; equity
GC.28-Q04,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.5,0.1,0.2,True,True,True,citizen legislature; General Assembly
GC.28-Q05,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,D,1.4,0.2,0.2,True,True,True,executive branch; departments and agencies
GC.28-Q06,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,A,1.6,0.6,0.2,True,True,True,Tennessee Plan; judicial selection
GC.28-Q07,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.06,C,1.5,0.8,0.2,True,True,True,Grand Divisions; balance of representation
GC.28-Q08,GC.28,7,RC-GOV7: Tennessee State and Local Government,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,See rubric,1.3,0.2,0.0,True,False,False,court system; trial courts
GC.28-Q09,GC.28,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.9,0.0,True,False,False,citizen legislature; Tennessee Plan; Grand Divisions
GC.28-Q10,GC.28,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,judicial branch; state constitution; court structure
GC.28-Q11,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,B,1.1,-0.9,0.2,True,True,True,Tennessee Supreme Court; judicial branch
GC.28-Q12,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,A,1.2,-0.6,0.2,True,True,True,Tennessee Plan; judicial selection
GC.28-Q13,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,C,1.4,0.0,0.2,True,True,True,court system; Circuit Court
GC.28-Q14,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,D,1.5,0.2,0.2,True,True,True,citizen legislature; legislative days
GC.28-Q15,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.5,0.3,0.2,True,True,True,Tennessee Plan; retention election
GC.28-Q16,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.01,C,1.6,0.7,0.2,True,True,True,separation of powers; three branches
GC.28-Q17,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,A,1.6,0.9,0.2,True,True,True,citizen legislature; legislative design
GC.28-Q18,GC.28,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.06,D,1.5,0.8,0.2,True,True,True,Grand Divisions; regional balance
GC.28-Q19,GC.28,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.9,0.0,True,False,False,Tennessee Plan; judicial selection
GC.28-Q20,GC.28,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,separation of powers; state constitution
GC.29-Q01,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,C,1.1,-1.0,0.2,True,True,True,metropolitan government; consolidation
GC.29-Q02,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.0,-0.8,0.2,True,True,True,unitary government; creatures of the state
GC.29-Q03,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.5,0.1,0.2,True,True,True,Dillon's Rule; local authority
GC.29-Q04,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.4,0.2,0.2,True,True,True,county government; elected officials
GC.29-Q05,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,A,1.4,0.3,0.2,True,True,True,municipal government; local services
GC.29-Q06,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,D,1.6,0.7,0.2,True,True,True,fiscal relationship; taxing authority
GC.29-Q07,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,B,1.6,0.8,0.2,True,True,True,metropolitan government; consolidation
GC.29-Q08,GC.29,7,RC-GOV7: Tennessee State and Local Government,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,See rubric,1.3,0.2,0.0,True,False,False,unitary government; Dillon's Rule
GC.29-Q09,GC.29,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,0.9,0.0,True,False,False,civic participation; local government
GC.29-Q10,GC.29,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,county government; state constitution
GC.29-Q11,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.1,-0.8,0.2,True,True,True,unitary government; state-local structure
GC.29-Q12,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,B,1.2,-0.4,0.2,True,True,True,municipal government; city structure
GC.29-Q13,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.4,0.2,0.2,True,True,True,municipal services; local government
GC.29-Q14,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.4,0.3,0.2,True,True,True,metropolitan government; consolidation
GC.29-Q15,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,A,1.4,0.3,0.2,True,True,True,county government; county legislative body
GC.29-Q16,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,B,1.6,0.8,0.2,True,True,True,Dillon's Rule; local authority
GC.29-Q17,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,C,1.6,0.9,0.2,True,True,True,metropolitan government; consolidation
GC.29-Q18,GC.29,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.02,D,1.5,0.7,0.2,True,True,True,unitary government; state-local relationship
GC.29-Q19,GC.29,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,0.9,0.0,True,False,False,unitary government; Dillon's Rule
GC.29-Q20,GC.29,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,metropolitan government; state constitution
GC.30-Q01,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,A,1.1,-1.1,0.2,True,True,True,General Assembly; legislature
GC.30-Q02,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,B,1.2,-0.6,0.2,True,True,True,General Assembly; chamber size
GC.30-Q03,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D3,SSP.06,A,1.5,0.2,0.2,True,True,True,find my legislator; official sources
GC.30-Q04,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,C,1.4,0.1,0.2,True,True,True,governor; executive power; term of office
GC.30-Q05,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,B,1.5,0.3,0.2,True,True,True,constituent; legislative districts; representation
GC.30-Q06,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,D,1.6,0.7,0.2,True,True,True,current officials; official sources; elections
GC.30-Q07,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.06,C,1.6,0.8,0.2,True,True,True,civic action; representation; official sources
GC.30-Q08,GC.30,7,RC-GOV7: Tennessee State and Local Government,short_answer,2,Proficient,Apply,Apply × DOK 2,D2,SSP.06,See rubric,1.3,0.2,0.0,True,False,False,find my legislator; official sources
GC.30-Q09,GC.30,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,0.9,0.0,True,False,False,civic action; representation; districts
GC.30-Q10,GC.30,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,General Assembly; representation; state constitution
GC.30-Q11,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,A,1.1,-0.9,0.2,True,True,True,governor; executive power
GC.30-Q12,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.06,B,1.2,-0.5,0.2,True,True,True,constituent; representation
GC.30-Q13,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,C,1.4,0.2,0.2,True,True,True,governor; executive duties
GC.30-Q14,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.06,D,1.4,0.3,0.2,True,True,True,representation; General Assembly
GC.30-Q15,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D3,SSP.06,A,1.4,0.2,0.2,True,True,True,official sources; governor
GC.30-Q16,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D2,SSP.06,B,1.6,0.7,0.2,True,True,True,legislative districts; representation
GC.30-Q17,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,C,1.6,0.8,0.2,True,True,True,official sources; find my legislator
GC.30-Q18,GC.30,7,RC-GOV7: Tennessee State and Local Government,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.05,D,1.5,0.8,0.2,True,True,True,General Assembly; structure versus officeholders
GC.30-Q19,GC.30,7,RC-GOV7: Tennessee State and Local Government,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,0.9,0.0,True,False,False,governor; official sources; civic action
GC.30-Q20,GC.30,7,RC-GOV7: Tennessee State and Local Government,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.5,0.7,0.0,True,False,False,governor; executive power; state constitution
GC.31-Q01,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,C,1.1,-1.2,0.2,False,True,True,civic responsibility; legal duties
GC.31-Q02,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,A,1.0,-0.8,0.2,False,True,True,naturalization; citizenship
GC.31-Q03,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,D,1.4,0.1,0.2,False,True,True,legal duties; voluntary responsibilities
GC.31-Q04,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,B,1.3,0.0,0.2,False,True,True,jury duty; 6th Amendment
GC.31-Q05,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,A,1.2,-0.1,0.2,False,True,True,naturalization; civic responsibility
GC.31-Q06,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,C,1.6,0.5,0.2,False,True,True,informed citizenry; self-government
GC.31-Q07,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,D,1.7,0.7,0.2,False,True,True,voluntary responsibilities; self-government
GC.31-Q08,GC.31,2,RC-GOV2: Citizen Participation,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,See rubric,1.3,0.2,0.0,False,False,False,legal duties; voluntary responsibilities
GC.31-Q09,GC.31,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.8,0.0,False,False,False,civic responsibility; argumentation
GC.31-Q10,GC.31,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.9,0.0,False,False,False,primary source analysis; informed citizenry
GC.31-Q11,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,D,1.2,-1.1,0.2,False,True,True,civic responsibility; voluntary duties
GC.31-Q12,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,B,1.1,-0.8,0.2,False,True,True,military service; alternative service
GC.31-Q13,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.4,0.0,0.2,False,True,True,jury duty; justice system
GC.31-Q14,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.01,A,1.5,0.3,0.2,False,True,True,citizenship; residents; civic responsibility
GC.31-Q15,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,B,1.3,0.1,0.2,False,True,True,informed citizenship; consent of the governed
GC.31-Q16,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.02,D,1.7,0.7,0.2,False,True,True,voting; legal vs voluntary duties
GC.31-Q17,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.05,A,1.6,0.6,0.2,False,True,True,participation; self-government
GC.31-Q18,GC.31,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.04,C,1.6,0.8,0.2,False,True,True,voluntary service; civic responsibility
GC.31-Q19,GC.31,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.7,0.7,0.0,False,False,False,civic responsibility; argumentation
GC.31-Q20,GC.31,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,See rubric,1.8,0.9,0.0,False,False,False,jury duty; Sixth Amendment; primary source
GC.32-Q01,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,A,1.1,-1.1,0.2,False,True,True,caucus; nomination process
GC.32-Q02,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.03,B,1.0,-0.9,0.2,False,True,True,general election; voting
GC.32-Q03,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,A,1.4,0.0,0.2,False,True,True,primary election; open and closed primaries
GC.32-Q04,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,C,1.3,0.1,0.2,False,True,True,nomination process; political parties
GC.32-Q05,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,B,1.2,0.0,0.2,False,True,True,convention; nomination process
GC.32-Q06,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,C,1.6,0.5,0.2,False,True,True,political parties; Washington's Farewell Address
GC.32-Q07,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,D,1.7,0.7,0.2,False,True,True,political parties; Federalist No. 10; faction
GC.32-Q08,GC.32,2,RC-GOV2: Citizen Participation,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,See rubric,1.3,0.2,0.0,False,False,False,primary; caucus; general election
GC.32-Q09,GC.32,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.8,0.0,False,False,False,political parties; argumentation
GC.32-Q10,GC.32,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.9,0.0,False,False,False,primary source analysis; political parties
GC.32-Q11,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,B,1.1,-1.0,0.2,False,True,True,political party; elections
GC.32-Q12,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,A,1.0,-0.9,0.2,False,True,True,nomination; candidates
GC.32-Q13,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Analyze,Analyze × DOK 2,D2,SSP.01,D,1.5,0.2,0.2,False,True,True,caucus; primary; nomination
GC.32-Q14,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.4,0.1,0.2,False,True,True,primary; caucus; nomination process
GC.32-Q15,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,B,1.3,0.0,0.2,False,True,True,political party; voter organization
GC.32-Q16,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.03,A,1.7,0.8,0.2,False,True,True,convention; delegates; nomination
GC.32-Q17,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.04,D,1.6,0.9,0.2,False,True,True,political party; voter coordination
GC.32-Q18,GC.32,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.03,C,1.6,0.7,0.2,False,True,True,open primary; party membership
GC.32-Q19,GC.32,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.7,0.7,0.0,False,False,False,primary; caucus; argumentation
GC.32-Q20,GC.32,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,Federalist No. 10; factions; political parties; primary source
GC.33-Q01,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.1,-1.1,0.2,False,True,True,public opinion; media
GC.33-Q02,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,B,1.0,-0.8,0.2,False,True,True,media bias; media
